time,Acceleration x,Acceleration y,Acceleration z,abs Acceleration
0.200666958,1.090781708,2.605032806,9.688153381,10.09139815
0.401378958,-0.834065552,1.913620605,9.774523773,9.99494493
0.602094083,0.005239105,2.454445953,8.982071686,9.311387875
0.802806083,0.269888763,3.150797882,9.323511658,9.845213907
1.003518083,0.790805511,3.299887848,8.662037201,9.302984555
1.204230083,-0.579295349,4.180506592,11.40687927,12.16261128
1.404942083,-0.584384766,1.849703522,8.901688843,9.110596738
1.605653625,0.148940277,2.275268555,8.146060181,8.45915638
1.806365625,0.44936554,3.610491943,11.97345108,12.51403661
2.007077625,0.198337555,2.079924774,8.130492554,8.394661042
2.207789625,0.482446747,2.86324585,8.458909607,8.943382101
2.408501625,-1.124162292,1.671424255,11.21901993,11.39841252
2.609209583,0.371976471,2.555785217,5.616171112,6.181567967
2.809921583,1.18298996,3.921245728,14.57668762,15.14118408
3.010632583,0.328716431,1.851499786,7.785909119,8.009774451
3.211344583,-0.340392151,2.310445404,9.178912354,9.471349258
3.412056583,-0.742156677,2.702779541,10.02779709,10.4121337
3.612768333,-0.1486409,1.970502319,6.72102356,7.005507205
3.813480333,1.286424866,2.24652832,14.45768509,14.68762869
4.014191333,0.395776978,2.242636414,6.473438416,6.862321941
4.214903333,-0.018561401,3.540886688,9.771230621,10.39303473
4.415615333,-0.592767334,2.833607483,9.138197021,9.585788923
4.616326208,-0.364941101,2.457739105,6.540948029,6.996975391
4.817038208,0.951720886,2.868484955,15.93825623,16.22226834
5.017750208,0.44577301,2.475252686,5.576503601,6.117432619
5.218461208,-0.45400589,5.292993164,12.09005859,13.20573416
5.419173208,-0.174237671,2.869383087,8.430319061,8.90696343
5.619884083,0.231867828,2.864293671,8.170309753,8.660941195
5.820596083,-0.455053711,2.730322266,11.67781586,12.00137978
6.021308083,0.229622498,2.446362762,6.628964996,7.06969548
6.222019083,-0.537382507,5.052144012,13.68529129,14.59794975
6.422731083,-0.459544373,2.586172028,7.459887085,7.908816732
6.623443458,0.256865845,2.813848572,9.127269745,9.554620706
6.824155458,1.457519073,2.889441376,11.2380304,11.69472362
7.024866458,0.058378601,2.998265076,6.915918274,7.538098374
7.225577458,0.87403244,2.06525528,13.20389236,13.3929827
7.426289458,0.31823822,2.351609802,7.554789734,7.918724149
7.627000083,0.345631256,2.883902893,10.29394363,10.69586988
7.827712083,1.380279694,2.115401001,10.14754807,10.45719012
8.028423083,-0.280965729,3.026705933,7.225175171,7.838561526
8.229134083,-0.37676651,2.917882233,11.2312944,11.61025253
8.429846083,0.365390167,2.308948517,6.525679779,6.931756618
8.630560083,0.228574677,4.857249298,11.66194885,12.63511647
8.831271083,0.933608551,2.102976837,8.014184418,8.337942695
9.031983083,0.282163239,2.694995728,8.867859192,9.2726234
9.232694083,0.044008484,2.645897827,10.67774551,11.00077094
9.433406083,0.581840057,2.603236542,6.653214569,7.168029188
9.634113958,0.386346588,5.549260254,12.52026398,13.70038551
9.834824958,0.796643372,2.351011047,7.365283813,7.772341942
10.03553596,0.4843927,2.948867798,9.303603058,9.771769923
10.23624796,-0.268541565,2.924767914,9.966424713,10.39018785
10.43695896,0.458346863,2.786455536,6.441854095,7.033626411
10.63766933,1.098565521,3.550466766,13.05016205,13.56906002
10.83838033,0.440683594,2.458786926,6.622977448,7.078394271
11.03909133,0.431851959,4.358037415,11.07786346,11.91209659
11.23980233,0.609981537,2.628234558,9.498348083,9.874123287
11.44051433,-0.006436615,2.827021179,6.891369324,7.448695277
11.64122546,0.846040649,2.174977112,13.8059404,14.00179633
11.84193646,-0.174836426,2.390828247,7.065906372,7.461478429
12.04264746,1.121318207,2.910397797,9.612111511,10.10546672
12.24335846,0.928369446,2.019450531,10.83027832,11.05599289
12.44407046,0.363743591,1.994003448,8.14725769,8.39560403
12.644785,0.628542938,4.381089478,10.74869797,11.62426424
12.845496,1.929337921,1.575473785,9.226363678,9.556686098
13.046208,0.575104065,2.457589417,8.544232178,8.909230827
13.246919,1.237177277,3.965703278,10.61457687,11.39853729
